IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
3,Aeropuerto de Carrasco,1,Aereo,2018-09-11,14133,2018-09-21,14143,1,Uruguay,42,Florida,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,10,3,3026.98,1633.97,434.98,2745.0,121.03,450.0,0.0,387.0,0.0,215.64,646.91
3,Aeropuerto de Carrasco,1,Aereo,2018-08-02,14093,2018-08-10,14101,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,8,2,1353.73,891.0,186.61,1210.0,66.0,177.12,0.0,0.0,33.0,201.49,402.97
3,Aeropuerto de Carrasco,1,Aereo,2017-11-25,13843,2017-12-03,13851,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,8,2,5257.76,0.0,431.09,1628.0,826.67,800.0,0.0,3200.0,0.0,84.03,168.05
3,Aeropuerto de Carrasco,1,Aereo,2022-05-17,15477,2022-05-25,15485,19,Brasil,10,Colonia,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,8,2,2031.36,1400.0,368.03,0.0,0.0,0.0,0.0,263.33,0.0,229.58,459.16
3,Aeropuerto de Carrasco,1,Aereo,2017-12-23,13871,2017-12-26,13874,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,4,1197.12,400.0,300.0,380.0,51.5,125.14,0.0,151.44,169.04,84.03,336.1
3,Aeropuerto de Carrasco,1,Aereo,2017-09-15,13772,2017-09-22,13779,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,7,4,1994.0,1256.9,336.0,1650.0,93.1,156.0,0.0,152.0,0.0,112.09,448.38
3,Aeropuerto de Carrasco,1,Aereo,2017-11-06,13824,2017-11-13,13831,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,2,1676.71,1092.0,227.14,1708.0,75.31,0.0,0.0,258.0,24.27,134.27,268.53
2,Puerto de montevideo,5,Maritimo - Fluvial,2025-04-11,16537,2025-04-16,16542,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,5,3,1500.0,460.0,300.0,359.77,60.0,142.42,0.0,200.0,337.58,137.83,413.5
3,Aeropuerto de Carrasco,1,Aereo,2024-04-22,16183,2024-04-26,16187,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,27,Profesional dependiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,4,3,2041.26,771.5,570.56,1458.74,199.21,0.0,0.0,500.0,0.0,285.78,857.33
2,Puerto de montevideo,5,Maritimo - Fluvial,2020-02-25,14665,2020-02-28,14668,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,650.0,163.48,99.47,238.84,138.19,94.03,0.0,154.83,0.0,210.34,420.67
3,Aeropuerto de Carrasco,1,Aereo,2022-09-20,15603,2022-09-25,15608,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,5,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,469.53,469.53
8,Paysandú,2,Terrestre Auto,2019-03-30,14333,2019-04-05,14339,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,3,2250.0,720.0,600.0,0.0,195.0,121.26,0.0,196.36,417.38,428.52,1285.55
10,Salto,2,Terrestre Auto,2018-03-16,13954,2018-03-19,13957,1,Uruguay,51,Artigas,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,2,630.0,84.43,210.0,0.0,24.95,0.0,0.0,70.62,240.0,348.24,696.47
8,Paysandú,2,Terrestre Auto,2025-01-08,16444,2025-01-13,16449,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,27,Profesional dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,2,500.0,0.0,128.89,0.0,30.0,100.0,0.0,100.0,141.11,465.88,931.76
18,Río Branco,2,Terrestre Auto,2025-02-03,16470,2025-02-14,16481,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,17,Melo - Aceguá,2,Terrestre Auto,1,Auto propio,11,4,2000.0,600.39,600.0,0.0,160.96,300.0,0.0,222.78,115.87,138.36,553.43
15,Artigas,2,Terrestre Auto,2017-07-10,13705,2017-07-17,13712,1,Uruguay,40,Durazno,2,Visita familiares / amigos,20,"Deportista, Entrenador, Juez Dep",3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,15,Artigas,2,Terrestre Auto,0,Sin Datos,7,3,500.0,0.0,200.0,0.0,61.85,110.04,0.0,100.0,28.11,131.33,393.99
16,Bella Unión,2,Terrestre Auto,2025-06-19,16606,2025-06-25,16612,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,2,Appart Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,6,5,1600.0,492.0,400.0,0.0,170.0,150.0,0.0,314.9,73.1,106.44,532.22
10,Salto,2,Terrestre Auto,2023-08-15,15932,2023-08-23,15940,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,8,4,1300.0,560.0,300.0,0.0,150.0,70.0,0.0,70.41,149.59,387.62,1550.48
5,Carmelo,5,Maritimo - Fluvial,2024-11-27,16402,2024-12-04,16409,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,3,Estudiante,,,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,1,159.06,0.0,78.37,119.92,0.0,28.98,0.0,51.72,0.0,7.84,7.84
16,Bella Unión,2,Terrestre Auto,2024-04-03,16164,2024-04-05,16166,1,Uruguay,51,Artigas,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,2,2,311.86,0.0,71.99,0.0,25.13,0.0,0.0,214.74,0.0,133.71,267.42
1,Colonia,5,Maritimo - Fluvial,2018-02-16,13926,2018-02-22,13932,1,Uruguay,11,Saqn Jose,8,Deportivo,20,"Deportista, Entrenador, Juez Dep",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,6,1,915.0,350.0,202.29,85.0,91.53,0.0,0.0,0.0,271.18,236.5,236.5
8,Paysandú,2,Terrestre Auto,2019-11-16,14564,2019-11-22,14570,1,Uruguay,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,2,1666.53,330.0,556.09,0.0,80.0,150.0,0.0,100.0,450.44,387.74,775.49
8,Paysandú,2,Terrestre Auto,2023-09-06,15954,2023-09-07,15955,1,Uruguay,61,Paysandu,10,Compras,2,Ama de casa,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,180.0,0.0,26.71,0.0,29.92,0.0,0.0,123.38,0.0,1019.06,1019.06
18,Río Branco,2,Terrestre Auto,2024-01-22,16092,2024-01-29,16099,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,18,Río Branco,2,Terrestre Auto,1,Auto propio,7,2,1000.0,0.0,314.24,0.0,101.92,316.02,0.0,267.82,0.0,268.05,536.11
3,Aeropuerto de Carrasco,1,Aereo,2017-02-21,13566,2017-03-04,13577,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,11,4,8000.0,2612.24,1020.41,608.0,1714.29,2040.82,0.0,0.0,612.24,116.24,464.96
1,Colonia,5,Maritimo - Fluvial,2025-03-17,16512,2025-04-04,16530,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.41,244.41
4,Chuy,3,Terrestre Bus,2018-04-09,13978,2018-04-14,13983,1,Uruguay,32,Rocha,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,3,Taxi - Bus,5,2,750.0,482.55,267.45,250.0,0.0,0.0,0.0,0.0,0.0,106.75,213.5
10,Salto,2,Terrestre Auto,2024-08-11,16294,2024-08-15,16298,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,30,Vivienda arrendada X plataforma,10,Salto,2,Terrestre Auto,1,Auto propio,4,5,1149.69,272.72,247.93,0.0,44.63,74.38,0.0,173.55,336.48,271.78,1358.88
10,Salto,2,Terrestre Auto,2023-03-26,15790,2023-04-03,15798,1,Uruguay,60,Salto,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,8,2,309.42,0.0,112.71,0.0,131.63,0.0,0.0,65.08,0.0,596.27,1192.53
3,Aeropuerto de Carrasco,1,Aereo,2018-10-31,14183,2018-11-10,14193,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,10,2,1130.45,575.53,170.53,990.0,42.63,182.64,0.0,137.81,21.32,174.62,349.23
1,Colonia,5,Maritimo - Fluvial,2018-04-09,13978,2018-04-11,13980,1,Uruguay,10,Colonia,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,2,1,247.37,0.0,55.65,60.51,26.36,0.0,0.0,165.36,0.0,251.4,251.4
1,Colonia,5,Maritimo - Fluvial,2024-12-02,16407,2024-12-09,16414,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,24,Trabajador Independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,6,Otros,7,1,300.0,0.0,180.73,0.0,0.0,0.0,0.0,119.27,0.0,1545.0,1545.0
10,Salto,2,Terrestre Auto,2024-07-09,16261,2024-07-12,16264,1,Uruguay,60,Salto,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,2,625.0,0.0,134.7,0.0,166.66,116.22,0.0,207.42,0.0,253.88,507.77
8,Paysandú,2,Terrestre Auto,2018-09-23,14145,2018-09-28,14150,1,Uruguay,41,Flores,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,4,1700.0,580.0,500.0,0.0,225.0,85.05,0.0,128.68,181.27,535.74,2142.95
8,Paysandú,2,Terrestre Auto,2019-10-06,14523,2019-10-09,14526,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,3,214.47,0.0,53.09,0.0,52.93,31.41,0.0,77.05,0.0,294.69,884.06
16,Bella Unión,2,Terrestre Auto,2019-07-12,14437,2019-07-16,14441,1,Uruguay,51,Artigas,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,4,2,377.19,0.0,135.13,0.0,26.56,0.0,0.0,188.9,26.59,167.21,334.42
3,Aeropuerto de Carrasco,1,Aereo,2018-09-01,14123,2018-09-05,14127,1,Uruguay,21,Montevideo,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,31,Chile,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,4,2,1173.12,421.77,100.5,487.6,100.42,0.0,0.0,500.22,50.21,215.64,431.27
8,Paysandú,2,Terrestre Auto,2025-08-19,16667,2025-08-25,16673,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,2,757.26,171.62,152.34,0.0,152.05,0.0,0.0,117.29,163.95,340.98,681.95
1,Colonia,5,Maritimo - Fluvial,2023-08-18,15935,2023-08-21,15938,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,420.95,150.0,100.0,239.85,170.95,0.0,0.0,0.0,0.0,283.48,566.96
1,Colonia,5,Maritimo - Fluvial,2019-06-18,14413,2019-06-20,14415,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,2,650.0,138.24,77.96,245.47,131.76,118.0,0.0,184.05,0.0,267.37,534.74
4,Chuy,3,Terrestre Bus,2022-08-11,15563,2022-08-16,15568,1,Uruguay,32,Rocha,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,4,Auto familiares / amigos,5,3,600.0,228.0,372.0,143.0,0.0,0.0,0.0,0.0,0.0,90.83,272.49
7,Fray Bentos,3,Terrestre Bus,2017-10-12,13799,2017-10-17,13804,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,1,Auto propio,5,2,1393.29,380.05,227.28,17.07,149.44,0.0,0.0,189.67,446.86,77.78,155.57
7,Fray Bentos,3,Terrestre Bus,2019-03-30,14333,2019-04-01,14335,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,21,"Militar, policia, Aduanero, Insp, bombero, Marinero",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,2,2,609.53,0.0,92.08,166.98,0.0,137.38,0.0,222.46,157.61,276.13,552.27
1,Colonia,5,Maritimo - Fluvial,2017-10-20,13807,2017-10-23,13810,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,2,Ama de casa,3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,3,2,158.85,0.0,85.1,155.9,0.0,0.0,0.0,73.75,0.0,150.66,301.33
7,Fray Bentos,3,Terrestre Bus,2019-06-30,14425,2019-07-08,14433,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,8,3,1005.08,0.0,344.6,422.13,0.0,86.64,0.0,136.88,436.96,166.27,498.8
2,Puerto de montevideo,5,Maritimo - Fluvial,2018-10-16,14168,2018-10-17,14169,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,1,2,508.52,107.96,142.2,251.69,66.61,0.0,0.0,0.0,191.74,270.93,541.86
7,Fray Bentos,2,Terrestre Auto,2024-08-23,16306,2024-08-29,16312,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,3,765.45,168.04,152.34,0.0,159.53,0.0,0.0,117.29,168.24,241.92,725.75
17,Melo - Aceguá,2,Terrestre Auto,2025-03-11,16506,2025-03-17,16512,1,Uruguay,54,Treinta y Tres,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,17,Melo - Aceguá,2,Terrestre Auto,1,Auto propio,6,3,1000.0,389.87,267.05,0.0,30.0,150.0,0.0,100.0,63.08,160.63,481.89
15,Artigas,2,Terrestre Auto,2018-08-23,14114,2018-08-27,14118,1,Uruguay,51,Artigas,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,1,Auto propio,4,2,841.42,400.0,200.0,0.0,100.0,0.0,0.0,120.0,21.42,224.66,449.32
3,Aeropuerto de Carrasco,1,Aereo,2018-04-12,13981,2018-04-22,13991,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,10,2,3000.0,0.0,359.84,1264.84,347.46,427.61,0.0,1865.08,0.0,151.6,303.21
3,Aeropuerto de Carrasco,1,Aereo,2018-08-22,14113,2018-08-29,14120,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,2,1921.15,910.7,269.84,1952.0,67.46,138.06,0.0,535.09,0.0,201.49,402.97
10,Salto,2,Terrestre Auto,2019-09-16,14503,2019-09-18,14505,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,753.29,157.53,91.47,0.0,134.99,0.0,0.0,212.82,156.47,170.82,341.64
3,Aeropuerto de Carrasco,1,Aereo,2023-03-17,15781,2023-03-24,15788,1,Uruguay,21,Montevideo,5,Tratamiento Salud,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,1,1500.0,521.51,453.57,500.0,138.36,0.0,0.0,386.56,0.0,262.11,262.11
3,Aeropuerto de Carrasco,1,Aereo,2019-06-10,14405,2019-06-19,14414,1,Uruguay,21,Montevideo,9,Estudios,3,Estudiante,5.0,Terciaria incompleta,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,9,1,1579.91,450.0,300.0,250.0,347.46,100.0,0.0,0.0,382.45,253.84,253.84
18,Río Branco,2,Terrestre Auto,2025-04-08,16534,2025-04-16,16542,1,Uruguay,42,Florida,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,18,Río Branco,2,Terrestre Auto,1,Auto propio,8,8,3500.0,1500.0,1000.0,0.0,250.0,352.86,0.0,299.04,98.1,247.72,1981.79
15,Artigas,2,Terrestre Auto,2025-01-15,16451,2025-01-23,16459,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",99,Otros,,,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,1,Auto propio,8,2,1500.0,454.51,300.0,0.0,117.81,400.0,0.0,150.0,77.68,227.27,454.54
10,Salto,2,Terrestre Auto,2017-05-21,13655,2017-05-29,13663,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,20,Brasil,1,Hotel,10,Salto,2,Terrestre Auto,0,Sin Datos,8,4,1400.0,560.0,350.0,0.0,250.0,119.69,15.58,79.79,24.94,108.2,432.79
3,Aeropuerto de Carrasco,1,Aereo,2017-05-10,13644,2017-05-18,13652,1,Uruguay,60,Salto,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,8,2,12000.0,900.0,600.0,2200.0,1397.06,0.0,0.0,8000.0,1102.94,131.68,263.35
13,Rivera,2,Terrestre Auto,2023-12-21,16060,2023-12-26,16065,1,Uruguay,53,Rivera,2,Visita familiares / amigos,1,"Jubilado, Pensionista",7.0,Otros,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,5,3,1035.93,0.0,262.94,0.0,89.07,370.2,0.0,313.73,0.0,21.48,64.45
4,Chuy,2,Terrestre Auto,2019-01-16,14260,2019-01-22,14266,1,Uruguay,32,Rocha,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,6,3,500.0,260.0,132.41,0.0,24.16,0.0,0.0,60.0,23.44,155.15,465.46
3,Aeropuerto de Carrasco,1,Aereo,2023-09-24,15972,2023-10-01,15979,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,3,Hostel,3,Aeropuerto de Carrasco,1,Aereo,5,Ninguno,7,2,2500.0,800.0,755.83,800.0,0.0,0.0,300.0,644.17,0.0,198.65,397.29
8,Paysandú,2,Terrestre Auto,2023-02-10,15746,2023-02-10,15746,1,Uruguay,61,Paysandu,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,38.43,0.0,6.71,0.0,0.0,0.0,0.0,31.73,0.0,406.25,406.25
15,Artigas,2,Terrestre Auto,2018-11-01,14184,2018-11-07,14190,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,1,Auto propio,6,4,2364.41,801.05,408.97,0.0,183.3,494.12,0.0,410.9,66.07,243.65,974.61
3,Aeropuerto de Carrasco,1,Aereo,2024-06-15,16237,2024-06-18,16240,19,Brasil,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,1,213.75,108.31,76.59,486.25,28.86,0.0,0.0,0.0,0.0,140.48,140.48
10,Salto,2,Terrestre Auto,2024-01-05,16075,2024-01-10,16080,1,Uruguay,42,Florida,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,10,Argentina,30,Vivienda arrendada X plataforma,10,Salto,2,Terrestre Auto,1,Auto propio,5,7,1500.0,650.0,350.0,0.0,146.13,69.93,0.0,124.81,159.12,268.05,1876.38
7,Fray Bentos,2,Terrestre Auto,2022-05-07,15467,2022-05-13,15473,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,1,Auto propio,6,2,1600.0,308.55,286.94,0.0,371.8,0.0,0.0,223.36,409.34,248.26,496.52
4,Chuy,3,Terrestre Bus,2017-02-21,13566,2017-02-25,13570,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,0,Sin Datos,4,1,518.0,250.0,56.0,130.0,200.0,0.0,0.0,0.0,12.0,60.24,60.24
18,Río Branco,2,Terrestre Auto,2023-12-25,16064,2024-01-06,16076,1,Uruguay,54,Treinta y Tres,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,20,Brasil,5,Vivienda Arrendada,18,Río Branco,2,Terrestre Auto,1,Auto propio,12,5,1800.0,635.54,483.55,0.0,156.84,283.67,0.0,240.4,0.0,268.05,1340.27
7,Fray Bentos,2,Terrestre Auto,2024-04-30,16191,2024-05-06,16197,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,3,5400.0,1163.38,1058.11,0.0,1110.36,0.0,0.0,814.66,1253.49,177.57,532.7
